id,type
15027,movie
15028,company
15029,person
15030,place
15031,person
15032,drug
15033,place
15034,movie
15035,movie
15036,company
15037,drug
15038,movie
15039,person
15040,person
15041,movie
15042,place
15043,movie
15044,drug
15045,drug
15046,place
15047,person
15048,company
15049,drug
15050,drug
15051,place
15052,company
15053,drug
15054,movie
15055,movie
15056,person
15057,movie
15058,place
15059,drug
15060,company
15061,person
15062,movie
15063,movie
15064,person
15065,drug
15066,company
15067,place
15068,company
15069,movie
15070,drug
15071,drug
15072,drug
15073,drug
15074,place
15075,company
15076,company
15077,person
15078,person
15079,company
15080,movie
15081,movie
15082,company
15083,person
15084,drug
15085,company
15086,place
15087,person
15088,movie
15089,person
15090,place
15091,person
15092,drug
15093,company
15094,place
15095,drug
15096,movie
15097,movie
15098,movie
15099,drug
15100,company
15101,drug
15102,drug
15103,person
15104,place
15105,drug
15106,place
15107,movie
15108,drug
15109,company
15110,drug
15111,drug
15112,company
15113,drug
15114,company
15115,person
15116,movie
15117,drug
15118,drug
15119,person
15120,drug
15121,place
15122,company
15123,person
15124,movie
15125,movie
15126,drug
15127,movie
15128,place
15129,person
15130,movie
15131,company
15132,place
15133,movie
15134,drug
15135,person
15136,company
15137,person
15138,person
15139,drug
15140,person
15141,company
15142,movie
15143,place
15144,company
15145,movie
15146,person
15147,drug
15148,drug
15149,company
15150,movie
15151,company
15152,movie
15153,movie
15154,movie
15155,place
15156,movie
15157,movie
15158,movie
15159,movie
15160,person
15161,movie
15162,company
15163,movie
15164,person
15165,movie
15166,movie
15167,company
15168,drug
15169,person
15170,drug
15171,drug
15172,person
15173,company
15174,drug
15175,movie
15176,movie
15177,drug
15178,place
15179,company
15180,movie
15181,company
15182,drug
15183,movie
15184,person
15185,movie
15186,drug
15187,drug
15188,drug
15189,drug
15190,place
15191,movie
15192,movie
15193,movie
15194,place
15195,drug
15196,place
15197,movie
15198,movie
15199,person
15200,movie
15201,movie
15202,person
15203,movie
15204,drug
15205,movie
15206,person
15207,movie
15208,movie
15209,place
15210,drug
15211,movie
15212,place
15213,drug
15214,drug
15215,movie
15216,movie
15217,company
15218,drug
15219,company
15220,drug
15221,movie
15222,person
15223,person
15224,drug
15225,drug
15226,movie
15227,movie
15228,movie
15229,drug
15230,drug
15231,drug
15232,movie
15233,movie
15234,drug
15235,person
15236,movie
15237,company
15238,company
15239,drug
15240,movie
15241,person
15242,drug
15243,person
15244,company
15245,company
15246,place
15247,drug
15248,person
15249,person
15250,movie
15251,person
15252,place
15253,person
15254,place
15255,place
15256,place
15257,movie
15258,place
15259,movie
15260,drug
15261,place
15262,place
15263,movie
15264,person
15265,place
15266,drug
15267,drug
15268,person
15269,place
15270,drug
15271,movie
15272,movie
15273,person
15274,company
15275,drug
15276,movie
15277,movie
15278,person
15279,company
15280,company
15281,drug
15282,company
15283,person
15284,movie
15285,movie
15286,drug
15287,movie
15288,movie
15289,company
15290,drug
15291,movie
15292,movie
15293,movie
15294,person
15295,movie
15296,person
15297,person
15298,person
15299,drug
15300,drug
15301,person
15302,company
15303,drug
15304,movie
15305,company
15306,movie
15307,place
15308,movie
15309,movie
15310,movie
15311,movie
15312,place
15313,company
15314,person
15315,place
15316,place
15317,movie
15318,person
15319,place
15320,place
15321,movie
15322,drug
15323,company
15324,movie
15325,company
15326,company
15327,movie
15328,drug
15329,movie
15330,drug
15331,place
15332,person
15333,company
15334,person
15335,drug
15336,place
15337,movie
15338,company
15339,person
15340,place
15341,place
15342,person
15343,place
15344,movie
15345,movie
15346,place
15347,person
15348,drug
15349,person
15350,company
15351,drug
15352,drug
15353,drug
15354,movie
15355,movie
15356,drug
15357,movie
15358,person
15359,drug
15360,company
15361,drug
15362,drug
15363,movie
15364,place
15365,company
15366,place
15367,drug
15368,company
15369,drug
15370,company
15371,person
15372,place
15373,movie
15374,drug
15375,movie
15376,person
15377,person
15378,movie
15379,movie
15380,movie
15381,person
15382,drug
15383,movie
15384,company
15385,person
15386,place
15387,person
15388,person
15389,movie
15390,drug
15391,place
15392,person
15393,person
15394,person
15395,drug
15396,movie
15397,drug
15398,drug
15399,company
15400,person
15401,movie
15402,person
15403,company
15404,person
15405,movie
15406,person
15407,place
15408,person
15409,movie
15410,place
15411,place
15412,place
15413,place
15414,company
15415,movie
15416,person
15417,drug
15418,movie
15419,movie
15420,drug
15421,movie
15422,drug
15423,drug
15424,place
15425,person
15426,person
15427,place
15428,person
15429,movie
15430,person
15431,movie
15432,movie
15433,company
15434,movie
15435,drug
15436,company
15437,drug
15438,movie
15439,person
15440,place
15441,place
15442,place
15443,drug
15444,drug
15445,movie
15446,movie
15447,drug
15448,drug
15449,drug
15450,drug
15451,company
15452,place
15453,drug
15454,place
15455,place
15456,drug
15457,company
15458,company
15459,movie
15460,place
15461,movie
15462,place
15463,movie
15464,drug
15465,place
15466,movie
15467,company
15468,drug
15469,place
15470,company
15471,place
15472,movie
15473,person
15474,company
15475,movie
15476,company
15477,drug
15478,movie
15479,movie
15480,company
15481,place
15482,place
15483,company
15484,drug
15485,company
15486,movie
15487,movie
15488,drug
15489,place
15490,company
15491,person
15492,company
15493,place
15494,movie
15495,drug
15496,place
15497,movie
15498,movie
15499,movie
15500,movie
15501,company
15502,person
15503,drug
15504,person
15505,company
15506,drug
15507,drug
15508,company
15509,drug
15510,movie
15511,movie
15512,person
15513,movie
15514,company
15515,place
15516,movie
15517,place
15518,drug
15519,drug
15520,movie
15521,drug
15522,movie
15523,place
15524,movie
15525,person
15526,movie
15527,movie
15528,movie
15529,drug
15530,drug
15531,movie
15532,drug
15533,company
15534,movie
15535,movie
15536,drug
15537,movie
15538,person
15539,company
15540,place
15541,movie
15542,place
15543,company
15544,place
15545,place
15546,place
15547,movie
15548,place
15549,place
15550,movie
15551,place
15552,place
15553,company
15554,person
15555,movie
15556,place
15557,company
15558,movie
15559,drug
15560,place
15561,company
15562,person
15563,person
15564,drug
15565,person
15566,drug
15567,movie
15568,person
15569,person
15570,place
15571,drug
15572,movie
15573,person
15574,person
15575,person
15576,place
15577,place
15578,place
15579,movie
15580,company
15581,drug
15582,person
15583,drug
15584,movie
15585,person
15586,person
15587,place
15588,movie
15589,person
15590,drug
15591,person
15592,person
15593,company
15594,person
15595,movie
15596,movie
15597,place
15598,drug
15599,movie
15600,drug
15601,place
15602,place
15603,company
15604,person
15605,drug
15606,movie
15607,movie
15608,movie
15609,movie
15610,place
15611,movie
15612,movie
15613,person
15614,place
15615,movie
15616,person
15617,drug
15618,place
15619,movie
15620,company
15621,movie
15622,drug
15623,drug
15624,place
15625,person
15626,drug
15627,place
15628,movie
15629,place
15630,person
15631,movie
15632,place
15633,person
15634,drug
15635,drug
15636,movie
15637,movie
15638,place
15639,movie
15640,place
15641,movie
15642,movie
15643,drug
15644,drug
15645,drug
15646,place
15647,drug
15648,drug
15649,movie
15650,movie
15651,person
15652,person
15653,person
15654,person
15655,movie
15656,person
15657,drug
15658,person
15659,movie
15660,movie
15661,person
15662,drug
15663,company
15664,drug
15665,person
15666,company
15667,drug
15668,place
15669,drug
15670,movie
15671,drug
15672,place
15673,drug
15674,drug
15675,movie
15676,person
15677,drug
15678,person
15679,movie
15680,movie
15681,company
15682,place
15683,person
15684,person
15685,movie
15686,movie
15687,drug
15688,movie
15689,place
15690,movie
15691,drug
15692,movie
15693,drug
15694,place
15695,company
15696,person
15697,place
15698,drug
15699,person
15700,company
15701,place
15702,drug
15703,movie
15704,company
15705,drug
15706,company
15707,movie
15708,person
15709,movie
15710,place
15711,movie
15712,drug
15713,drug
15714,person
15715,movie
15716,place
15717,drug
15718,movie
15719,movie
15720,movie
15721,place
15722,company
15723,drug
15724,place
15725,drug
15726,movie
15727,person
15728,person
15729,person
15730,person
15731,movie
15732,person
15733,movie
15734,drug
15735,person
15736,person
15737,company
15738,place
15739,movie
15740,company
15741,movie
15742,movie
15743,drug
15744,drug
15745,drug
15746,company
15747,place
15748,drug
15749,drug
15750,movie
15751,drug
15752,place
15753,movie
15754,person
15755,drug
15756,drug
15757,place
15758,drug
15759,drug
15760,place
15761,company
15762,drug
15763,drug
15764,company
15765,drug
15766,movie
15767,drug
15768,drug
15769,movie
15770,company
15771,drug
15772,person
15773,movie
15774,company
15775,place
15776,place
15777,place
15778,person
15779,place
15780,drug
15781,movie
15782,movie
15783,movie
15784,movie
15785,movie
15786,movie
15787,movie
15788,movie
15789,movie
15790,movie
15791,drug
15792,person
15793,place
15794,person
15795,person
15796,company
15797,place
15798,company
15799,drug
15800,drug
15801,person
15802,movie
15803,place
15804,company
15805,company
15806,company
15807,place
15808,person
15809,movie
15810,drug
15811,movie
15812,movie
15813,person
15814,place
15815,company
15816,movie
15817,place
15818,drug
15819,place
15820,company
15821,person
15822,place
15823,drug
15824,person
15825,drug
15826,movie
15827,movie
15828,company
15829,movie
15830,company
15831,movie
15832,person
15833,person
15834,person
15835,movie
15836,movie
15837,drug
15838,movie
15839,drug
15840,drug
15841,movie
15842,person
15843,drug
15844,person
15845,movie
15846,drug
15847,person
15848,movie
15849,drug
15850,drug
15851,drug
15852,drug
15853,person
15854,drug
15855,person
15856,movie
15857,company
15858,place
15859,movie
15860,place
15861,company
15862,drug
15863,movie
15864,drug
15865,drug
15866,drug
15867,place
15868,movie
15869,place
15870,movie
15871,person
15872,drug
15873,drug
15874,place
15875,drug
15876,drug
15877,company
15878,person
15879,company
15880,place
15881,place
15882,drug
15883,person
15884,place
15885,drug
15886,drug
15887,company
15888,movie
15889,movie
15890,movie
15891,person
15892,movie
15893,movie
15894,drug
15895,drug
15896,movie
15897,movie
15898,place
15899,person
15900,drug
15901,movie
15902,drug
15903,drug
15904,movie
15905,movie
15906,place
15907,drug
15908,person
15909,drug
15910,movie
15911,company
15912,company
15913,drug
15914,movie
15915,place
15916,person
15917,drug
15918,movie
15919,place
15920,drug
15921,company
15922,drug
15923,drug
15924,person
15925,place
15926,drug
15927,person
15928,place
15929,place
15930,place
15931,drug
15932,company
15933,movie
15934,movie
15935,place
15936,place
15937,movie
15938,drug
15939,movie
15940,place
15941,drug
15942,person
15943,place
15944,place
15945,person
15946,movie
15947,movie
15948,drug
15949,drug
15950,movie
15951,movie
15952,company
15953,movie
15954,person
15955,person
15956,movie
15957,movie
15958,place
15959,person
15960,person
15961,drug
15962,movie
15963,place
15964,place
15965,person
15966,person
15967,place
15968,movie
15969,drug
15970,person
15971,movie
15972,person
15973,movie
15974,movie
15975,person
15976,movie
15977,drug
15978,place
15979,person
15980,person
15981,drug
15982,person
15983,drug
15984,movie
15985,company
15986,person
15987,person
15988,drug
15989,movie
15990,place
15991,person
15992,person
15993,movie
15994,company
15995,drug
15996,movie
15997,drug
15998,drug
15999,movie
16000,movie
16001,place
16002,movie
16003,person
16004,company
16005,movie
16006,drug
16007,person
16008,drug
16009,person
16010,movie
16011,place
16012,movie
16013,movie
16014,person
16015,movie
16016,place
16017,movie
16018,person
16019,place
16020,drug
16021,drug
16022,movie
16023,movie
16024,company
16025,drug
16026,drug
16027,place
16028,movie
16029,movie
16030,person
16031,drug
16032,person
16033,drug
16034,place
16035,movie
16036,movie
16037,person
16038,place
16039,drug
16040,person
16041,drug
16042,company
16043,company
16044,company
16045,company
16046,person
16047,movie
16048,company
16049,person
16050,movie
16051,place
16052,place
16053,place
16054,place
16055,movie
16056,company
16057,company
16058,person
16059,drug
16060,movie
16061,person
16062,drug
16063,place
16064,drug
16065,drug
16066,company
16067,movie
16068,company
16069,company
16070,movie
16071,place
16072,place
16073,place
16074,place
16075,person
16076,company
16077,place
16078,movie
16079,drug
16080,drug
16081,movie
16082,movie
16083,movie
16084,drug
16085,company
16086,drug
16087,movie
16088,person
16089,person
16090,company
16091,movie
16092,movie
16093,movie
16094,movie
16095,movie
16096,place
16097,person
16098,person
16099,place
16100,company
16101,drug
16102,drug
16103,person
16104,drug
16105,place
16106,company
16107,movie
16108,movie
16109,person
16110,movie
16111,place
16112,drug
16113,person
16114,place
16115,movie
16116,movie
16117,movie
16118,movie
16119,person
16120,drug
16121,person
16122,movie
16123,drug
16124,movie
16125,place
16126,person
16127,drug
16128,movie
16129,company
16130,person
16131,drug
16132,movie
16133,place
16134,place
16135,movie
16136,drug
16137,movie
16138,movie
16139,drug
16140,movie
16141,movie
16142,movie
16143,company
16144,drug
16145,person
16146,person
16147,movie
16148,movie
16149,movie
16150,movie
16151,movie
16152,drug
16153,company
16154,person
16155,company
16156,company
16157,place
16158,movie
16159,movie
16160,place
16161,drug
16162,company
16163,movie
16164,person
16165,place
16166,movie
16167,company
16168,drug
16169,person
16170,company
16171,company
16172,drug
16173,drug
16174,person
16175,movie
16176,place
16177,person
16178,movie
16179,movie
16180,place
16181,drug
16182,movie
16183,movie
16184,movie
16185,drug
16186,person
16187,movie
16188,movie
16189,drug
16190,movie
16191,movie
16192,movie
16193,drug
16194,drug
16195,person
16196,person
16197,drug
16198,movie
16199,movie
16200,movie
16201,drug
16202,drug
16203,drug
16204,movie
16205,person
16206,place
16207,drug
